username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Ligne12_RATP;2017-10-13 09:31;0;1;"Bonjour, une équipe de sécurité #RATP est intervenue. Bonne journée. ^H";;;#RATP;"918740962637238272";https://twitter.com/Ligne12_RATP/status/918740962637238272
Ligne12_RATP;2017-10-12 09:07;1;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne12 #RATP . Incident terminé.";;;#Ligne12 #RATP;"918372532759224320";https://twitter.com/Ligne12_RATP/status/918372532759224320
Ligne12_RATP;2017-10-12 09:02;2;0;"09:02 Retour à un trafic régulier sur l'ensemble de la #Ligne12 #RATP . Incident terminé.";;;#Ligne12 #RATP;"918371236996173825";https://twitter.com/Ligne12_RATP/status/918371236996173825
Ligne12_RATP;2017-10-12 08:52;0;0;"Bonjour, toujours pas, le trafic reste légèrement perturbé. Bonne journée Néo";;;;"918368857735204865";https://twitter.com/Ligne12_RATP/status/918368857735204865
Ligne12_RATP;2017-10-12 07:36;4;4;"07:33, le trafic est perturbé sur la ligne (incident technique) #RATP #Ligne12";;;#RATP #Ligne12;"918349629997113345";https://twitter.com/Ligne12_RATP/status/918349629997113345
Ligne12_RATP;2017-10-11 12:00;0;0;"Travaux en cours sur la ligne #Ligne12 jusqu'au 01/12/2017. Pour plus d’informations, http:// ratp.fr/informer/trafi c/travaux_ratp.php … .";;;#Ligne12;"918053679588106241";https://twitter.com/Ligne12_RATP/status/918053679588106241
Ligne12_RATP;2017-10-10 06:58;0;0;"Travaux terminés sur la ligne #Ligne12 .";;;#Ligne12;"917615281303965696";https://twitter.com/Ligne12_RATP/status/917615281303965696
Ligne12_RATP;2017-10-09 14:23;0;2;"Demain, le trafic sera normal sur votre #ligne12 #RATP . En savoir plus : http:// ratp.fr/infos-trafic #greve10octobre pic.twitter.com/dvgbtcP7mQ";;;#ligne12 #RATP #greve10octobre;"917364896219713537";https://twitter.com/Ligne12_RATP/status/917364896219713537
Ligne12_RATP;2017-10-07 22:33;0;1;"Retour à un trafic régulier sur l'ensemble de la #Ligne12 #RATP . Incident terminé.";;;#Ligne12 #RATP;"916763429683200005";https://twitter.com/Ligne12_RATP/status/916763429683200005
Ligne12_RATP;2017-10-07 22:14;1;1;"22:11, le trafic est perturbé sur la ligne (voyageur sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"916758646729723904";https://twitter.com/Ligne12_RATP/status/916758646729723904
Ligne12_RATP;2017-10-07 22:07;1;1;"21:58, le trafic est interrompu entre Pasteur et Mairie d'Issy (voyageur sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"916756885352714240";https://twitter.com/Ligne12_RATP/status/916756885352714240
Ligne12_RATP;2017-10-07 11:15;0;3;"[ #NuitBlanche ] Nos agents #RATP seront présents toute la nuit sur votre #Ligne12 pour vous informer & vous orienter. Bonne soirée! 2/2";;;#NuitBlanche #RATP #Ligne12;"916592722789720064";https://twitter.com/Ligne12_RATP/status/916592722789720064
Ligne12_RATP;2017-10-07 11:10;3;3;"[ #NuitBlanche ] De 2:15 à 5:30 #Ligne12 gratuite & ouverte entre Pte de la Chapelle et ND des Champs (certaines stat° desservies) #RATP 1/2";;;#NuitBlanche #Ligne12 #RATP;"916591454667132929";https://twitter.com/Ligne12_RATP/status/916591454667132929
Ligne12_RATP;2017-10-06 20:55;0;1;"Retour à un trafic régulier sur l'ensemble de la #Ligne12 #RATP . Incident terminé.";;;#Ligne12 #RATP;"916376379322699777";https://twitter.com/Ligne12_RATP/status/916376379322699777
Ligne12_RATP;2017-10-06 20:40;1;1;"20:38, la rame stationne à Convention en dir. de Front Populaire (malaise voyageur) #RATP #Ligne12";;;#RATP #Ligne12;"916372603358638082";https://twitter.com/Ligne12_RATP/status/916372603358638082
Ligne12_RATP;2017-10-06 14:11;1;5;"[ #NuitBlanche ] Nos agents #RATP seront présents toute la nuit sur votre #Ligne12 pour vous informer & vous orienter. Bonne soirée! 2/2";;;#NuitBlanche #RATP #Ligne12;"916274809792802816";https://twitter.com/Ligne12_RATP/status/916274809792802816
Ligne12_RATP;2017-10-06 14:11;0;3;"[ #NuitBlanche ] De 2:15 à 5:30 #Ligne12 gratuite & ouverte entre Pte de la Chapelle et ND des Champs (certaines stat° desservies) #RATP 1/2";;;#NuitBlanche #Ligne12 #RATP;"916274728075186176";https://twitter.com/Ligne12_RATP/status/916274728075186176
Ligne12_RATP;2017-10-05 09:37;0;2;"Bonjour Lisa, je suis désolée pour la gêne occasionnée le service technique est sur place. Bonne journée. Marie";;;;"915843373092818944";https://twitter.com/Ligne12_RATP/status/915843373092818944
Ligne12_RATP;2017-10-05 09:36;0;0;"Bonjour John, je suis désolée pour la gêne occasionnée le service technique est sur place. Bonne journée. Marie";;;;"915843198785859584";https://twitter.com/Ligne12_RATP/status/915843198785859584
Ligne12_RATP;2017-10-04 11:38;4;15;"Après 8 500h de mobilisation, la station Abbesses a retrouvé ses ascenseurs ! Merci aux équipes pour leur travail ! http:// ow.ly/mOJz30fD0mm pic.twitter.com/RgDRv9k80l";;;;"915511396904906752";https://twitter.com/Ligne12_RATP/status/915511396904906752
Ligne12_RATP;2017-10-04 00:00;0;1;"Travaux en cours sur la ligne #Ligne12 jusqu'au 01/12/2017. Pour plus d’informations, http:// ratp.fr/informer/trafi c/travaux_ratp.php … .";;;#Ligne12;"915335658377531392";https://twitter.com/Ligne12_RATP/status/915335658377531392
Ligne12_RATP;2017-10-03 12:00;1;1;"Travaux prévus sur la ligne #Ligne12 du 04/10/2017 au 01/12/2017. Pour plus d’informations, http:// ratp.fr/informer/trafi c/travaux_ratp.php … .";;;#Ligne12;"915154476201316352";https://twitter.com/Ligne12_RATP/status/915154476201316352
Ligne12_RATP;2017-10-03 09:31;0;1;"Retour à un trafic régulier sur l'ensemble de la #Ligne12 #RATP . Incident terminé.";;;#Ligne12 #RATP;"915117140797198336";https://twitter.com/Ligne12_RATP/status/915117140797198336
Ligne12_RATP;2017-10-03 09:08;0;1;"L'incident est terminé(panne de matériel) à Notre Dame des Champs. Le trafic reste perturbé sur l'ensemble de la ligne.";;;;"915111251092672512";https://twitter.com/Ligne12_RATP/status/915111251092672512
Ligne12_RATP;2017-10-03 09:03;2;1;"09:00, le trafic est perturbé sur la ligne (panne de matériel) #RATP #Ligne12";;;#RATP #Ligne12;"915109923465424896";https://twitter.com/Ligne12_RATP/status/915109923465424896
Ligne12_RATP;2017-10-02 12:20;0;0;"Lors d'incidents, les agents s'emploient à traiter la perturbat° et informer les voyageurs dans les meilleurs délais. Izia";;;;"914797329089286144";https://twitter.com/Ligne12_RATP/status/914797329089286144
Ligne12_RATP;2017-10-01 17:00;0;1;"Retour à un trafic régulier sur l'ensemble de la #Ligne12 #RATP . Incident terminé.";;;#Ligne12 #RATP;"914505186298798081";https://twitter.com/Ligne12_RATP/status/914505186298798081
Ligne12_RATP;2017-10-01 16:34;0;1;"16:31, l'arrêt n'est pas marqué à St Georges en dir. de Mairie d'Issy (colis suspect) #RATP #Ligne12";;;#RATP #Ligne12;"914498649320718337";https://twitter.com/Ligne12_RATP/status/914498649320718337
Ligne12_RATP;2017-10-01 12:25;0;1;"Fin d'incident à Lamarck-Caulaincourt. L'arrêt est à nouveau desservi. #RATP #Ligne12";;;#RATP #Ligne12;"914436024117407744";https://twitter.com/Ligne12_RATP/status/914436024117407744
Ligne12_RATP;2017-10-01 12:00;0;1;"Travaux prévus sur la ligne #Ligne12 du 04/10/2017 au 01/12/2017. Pour plus d’informations, http:// ratp.fr/informer/trafi c/travaux_ratp.php … .";;;#Ligne12;"914429688713539584";https://twitter.com/Ligne12_RATP/status/914429688713539584
Ligne12_RATP;2017-10-01 11:50;1;1;"11:47, l'arrêt n'est pas marqué à Lamarck-Caul. (colis suspect) #RATP #Ligne12";;;#RATP #Ligne12;"914427172999368704";https://twitter.com/Ligne12_RATP/status/914427172999368704
Ligne12_RATP;2017-09-30 13:56;0;0;"Bonjour Ox acdc, je suis désolée pour la gêne occasionnée, mais la remise en service est prévue pour le 04/10. Bonne journée. Marie";;;;"914096646232952834";https://twitter.com/Ligne12_RATP/status/914096646232952834
Ligne12_RATP;2017-09-30 09:47;0;2;"Retour à un trafic régulier sur l'ensemble de la #Ligne12 #RATP . Incident terminé.";;;#Ligne12 #RATP;"914033857237798912";https://twitter.com/Ligne12_RATP/status/914033857237798912
Ligne12_RATP;2017-09-30 09:34;1;1;"09:30, le trafic reprend progressivement entre Front Populaire et J. Joffrin (voyageur sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"914030558925246464";https://twitter.com/Ligne12_RATP/status/914030558925246464
Ligne12_RATP;2017-09-30 09:28;1;1;"09:24, le trafic est interrompu entre Front Populaire et J. Joffrin (voyageur sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"914029049529425920";https://twitter.com/Ligne12_RATP/status/914029049529425920
Ligne12_RATP;2017-09-29 21:29;0;1;"Retour à un trafic régulier sur l'ensemble de la #Ligne12 #RATP . Incident terminé.";;;#Ligne12 #RATP;"913848308602425347";https://twitter.com/Ligne12_RATP/status/913848308602425347
Ligne12_RATP;2017-09-29 21:04;1;1;"21:01, le trafic reprend progressivement (voyageur sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"913841815643619328";https://twitter.com/Ligne12_RATP/status/913841815643619328
Ligne12_RATP;2017-09-29 21:00;2;0;"20:57, le trafic est interrompu entre Concorde et Montparnasse. Reprise estimée à 21:15. (voyageur sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"913840809165950977";https://twitter.com/Ligne12_RATP/status/913840809165950977
Ligne12_RATP;2017-09-29 20:57;1;0;"20:54, le trafic est interrompu entre Concorde et Montparnasse. Reprise estimée à 21:00. (voyageur sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"913840054262538240";https://twitter.com/Ligne12_RATP/status/913840054262538240
Ligne12_RATP;2017-09-29 20:49;1;0;"20:46, le trafic est interrompu entre Concorde et Montparnasse. Reprise estimée à 20:55. (voyageur sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"913838040992370688";https://twitter.com/Ligne12_RATP/status/913838040992370688
Ligne12_RATP;2017-09-29 20:45;0;0;"20:42, la rame stationne à Solferino en dir. de Mairie d'Issy (voyageur sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"913837034183249921";https://twitter.com/Ligne12_RATP/status/913837034183249921
Ligne12_RATP;2017-09-29 20:40;1;0;"20:36, le trafic est interrompu sur la ligne (voyageur sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"913835778706493443";https://twitter.com/Ligne12_RATP/status/913835778706493443
Ligne12_RATP;2017-09-29 12:08;1;3;"Le Grand nettoyage organisé par @Paris c'est demain ! RDV sur votre #ligne12 près de la station Jules Joffrin : http:// ow.ly/lehW30fvVqQ pic.twitter.com/5JPLq8ARPY";;@Paris;#ligne12;"913707040723304449";https://twitter.com/Ligne12_RATP/status/913707040723304449
Ligne12_RATP;2017-09-28 11:35;9;4;"[ #Travaux #Ligne12 ] La station Trinité–d'Estienne d'Orves sera fermée du 04/10 au 30/11 inclus. En savoir plus : http:// ow.ly/q80P30fi2jf pic.twitter.com/gckgtPHLNT";;;#Travaux #Ligne12;"913336298634702848";https://twitter.com/Ligne12_RATP/status/913336298634702848
Ligne12_RATP;2017-09-27 16:28;2;1;"A l'occasion de la #NuitBlanche , les #Ligne1 & #Ligne12 seront partiellement ouvertes toute la nuit. Plus d'info sur http:// ratp.fr/nuitblanche pic.twitter.com/YamVsy4ZKR";;;#NuitBlanche #Ligne1 #Ligne12;"913047637695324161";https://twitter.com/Ligne12_RATP/status/913047637695324161
Ligne12_RATP;2017-09-25 09:22;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne12 #RATP . Incident terminé.";;;#Ligne12 #RATP;"912215609542365184";https://twitter.com/Ligne12_RATP/status/912215609542365184
Ligne12_RATP;2017-09-25 08:39;3;0;"08:37, le trafic est perturbé sur la ligne (malaise voyageur) #RATP #Ligne12";;;#RATP #Ligne12;"912204788430929920";https://twitter.com/Ligne12_RATP/status/912204788430929920
Ligne12_RATP;2017-09-25 08:36;3;0;"08:34, le trafic est interrompu entre Montparnasse et Concorde. Reprise estimée à 09:30. (malaise voyageur) #RATP #Ligne12";;;#RATP #Ligne12;"912204033355640832";https://twitter.com/Ligne12_RATP/status/912204033355640832
Ligne12_RATP;2017-09-25 08:24;2;0;"08:22, le trafic est perturbé sur la ligne (malaise voyageur) #RATP #Ligne12";;;#RATP #Ligne12;"912201013628735488";https://twitter.com/Ligne12_RATP/status/912201013628735488
Ligne12_RATP;2017-09-22 14:45;1;6;"Le Pop Art s'invite au @museemaillol ! Rendez-vous station Rue du Bac pour découvrir cette exposition colorée. http:// ow.ly/dwHa30flLaw pic.twitter.com/1bD4sJHG5j";;@museemaillol;;"911209962310918144";https://twitter.com/Ligne12_RATP/status/911209962310918144
Ligne12_RATP;2017-09-21 22:09;0;1;"Incident terminé.Retour à un trafic normal sur l'ensemble de la #Ligne12 #RATP";;;#Ligne12 #RATP;"910959225244983296";https://twitter.com/Ligne12_RATP/status/910959225244983296
Ligne12_RATP;2017-09-21 21:46;2;0;"21:44, le trafic reprend progressivement (voyageur sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"910953292880121857";https://twitter.com/Ligne12_RATP/status/910953292880121857
Ligne12_RATP;2017-09-21 21:36;1;0;"21:34, le trafic est interrompu entre Mairie d'Issy et Falguiere. Reprise estimée à 21:40. (voyageur sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"910950776058597376";https://twitter.com/Ligne12_RATP/status/910950776058597376
Ligne12_RATP;2017-09-21 21:11;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne12 #RATP . Incident terminé.";;;#Ligne12 #RATP;"910944713011863552";https://twitter.com/Ligne12_RATP/status/910944713011863552
Ligne12_RATP;2017-09-21 21:09;1;0;"21:05, le trafic est perturbé entre Corentin Cel. et Volontaires (voyageur sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"910943980782841856";https://twitter.com/Ligne12_RATP/status/910943980782841856
Ligne12_RATP;2017-09-21 14:08;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne12 #RATP . Incident terminé.";;;#Ligne12 #RATP;"910838035373334528";https://twitter.com/Ligne12_RATP/status/910838035373334528
Ligne12_RATP;2017-09-21 12:37;1;1;"12:35, le trafic reprend progressivement. Reprise estimée à 13:00. (accident grave de voyageur) #RATP #Ligne12";;;#RATP #Ligne12;"910815132648960001";https://twitter.com/Ligne12_RATP/status/910815132648960001
Ligne12_RATP;2017-09-21 12:21;0;0;"12:02, l'officier de Police Judiciaire est sur les lieux (accident grave de voyageur) #RATP #Ligne12";;;#RATP #Ligne12;"910811184290566144";https://twitter.com/Ligne12_RATP/status/910811184290566144
Ligne12_RATP;2017-09-21 12:05;0;1;"12:05, Pourquoi le trafic est-il perturbé en cas d’accident grave de voyageur ? http://www. ratp.fr/decouvrir/coul isses/au-quotidien/accident-grave …";;;;"910807147264577536";https://twitter.com/Ligne12_RATP/status/910807147264577536
Ligne12_RATP;2017-09-21 12:04;0;0;"12:02:, La victime a été évacuée, nous attendons l'autorisation de la Police (accident grave de voyageur) #RATP #Ligne12";;;#RATP #Ligne12;"910806922969931776";https://twitter.com/Ligne12_RATP/status/910806922969931776
Ligne12_RATP;2017-09-21 11:46;0;0;"Merci du correctif. Tom";;;;"910802365950955520";https://twitter.com/Ligne12_RATP/status/910802365950955520
Ligne12_RATP;2017-09-21 11:30;0;0;"11:29:, Les équipes de secours procèdent à l'évaluation de la victime(accident grave de voyageur) #RATP #Ligne12";;;#RATP #Ligne12;"910798368062009345";https://twitter.com/Ligne12_RATP/status/910798368062009345
Ligne12_RATP;2017-09-21 11:20;3;0;"11:18, l' accident grave de voyageur a lieu à Rue du Bac, les équipes de pompiers sont en intervention #RATP #Ligne12";;;#RATP #Ligne12;"910795888712458240";https://twitter.com/Ligne12_RATP/status/910795888712458240
Ligne12_RATP;2017-09-21 11:18;0;0;"11:16; Vous êtes invités à emprunter les correspondances #RATP #Ligne12";;;#RATP #Ligne12;"910795255955509248";https://twitter.com/Ligne12_RATP/status/910795255955509248
Ligne12_RATP;2017-09-21 11:16;0;0;"11:15, Pour modifier votre trajet, vous êtes invités à vous rendre sur la recherche d’itinéraire personnalisée : http://www. ratp.fr/itineraires";;;;"910794901494878208";https://twitter.com/Ligne12_RATP/status/910794901494878208
Ligne12_RATP;2017-09-21 11:13;0;0;"11:12:, Les équipes de secours sont sur les lieux (accident grave de voyageur) #RATP #Ligne12";;;#RATP #Ligne12;"910794128081989632";https://twitter.com/Ligne12_RATP/status/910794128081989632
Ligne12_RATP;2017-09-21 11:12;5;0;"11:10, le trafic est interrompu entre Concorde et Montparnasse. Reprise estimée à 13:00. (accident grave de voyageur) #RATP #Ligne12";;;#RATP #Ligne12;"910793740578705408";https://twitter.com/Ligne12_RATP/status/910793740578705408
Ligne12_RATP;2017-09-21 11:07;1;0;"11:04, le trafic est interrompu entre Concorde et Montparnasse (accident grave de voyageur) #RATP #Ligne12";;;#RATP #Ligne12;"910792482958581760";https://twitter.com/Ligne12_RATP/status/910792482958581760
Ligne12_RATP;2017-09-21 09:24;0;1;"Je vous invite en cas de désagréments pesant à déposer plainte. Je transmets votre tweet au Responsable de la ligne. 3/3 Marie";;;;"910766600655122432";https://twitter.com/Ligne12_RATP/status/910766600655122432
Ligne12_RATP;2017-09-21 09:23;0;0;"Ils procèdent aux évictions de ces individus du réseau. Tout en sachant qu’une présence constante n’est pas envisageable 2/3 .";;;;"910766454940798978";https://twitter.com/Ligne12_RATP/status/910766454940798978
Ligne12_RATP;2017-09-21 09:20;0;0;"Bonjour Jess, des opérations quotidiennes, sont menées conjointement par les forces de Police et le GPSR de la RATP 1/3";;;;"910765676964585472";https://twitter.com/Ligne12_RATP/status/910765676964585472
Ligne12_RATP;2017-09-20 11:09;1;3;"[ #Travaux #Ligne12 ] La station Trinité–d'Estienne d'Orves sera fermée du 04/10 au 30/11 inclus. En savoir plus : http:// ow.ly/q80P30fi2jf pic.twitter.com/kCRK5YbP30";;;#Travaux #Ligne12;"910430779309793280";https://twitter.com/Ligne12_RATP/status/910430779309793280
Ligne12_RATP;2017-09-19 18:01;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne12 #RATP . Incident terminé.";;;#Ligne12 #RATP;"910171895659683841";https://twitter.com/Ligne12_RATP/status/910171895659683841
Ligne12_RATP;2017-09-19 17:02;1;3;"Le chien a été récupéré mais le trafic reste perturbé sur l'ensemble de la #ligne12 #RATP";;;#ligne12 #RATP;"910157264161566720";https://twitter.com/Ligne12_RATP/status/910157264161566720
Ligne12_RATP;2017-09-19 16:58;1;1;"16:56, le trafic est perturbé sur la ligne (animal sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"910156039529447424";https://twitter.com/Ligne12_RATP/status/910156039529447424
Ligne12_RATP;2017-09-19 16:51;0;1;"Bonjour, il s'agit d'un chien. Un maître chien est en cours d'intervention. Chris";;;;"910154472424443904";https://twitter.com/Ligne12_RATP/status/910154472424443904
Ligne12_RATP;2017-09-19 16:49;2;2;"16:46, le trafic est interrompu entre Concorde et Pasteur. Reprise estimée à 17:00. (animal sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"910153774085345282";https://twitter.com/Ligne12_RATP/status/910153774085345282
Ligne12_RATP;2017-09-19 16:46;2;0;"16:43, le trafic est interrompu entre Concorde et Pasteur (animal sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"910153019827920896";https://twitter.com/Ligne12_RATP/status/910153019827920896
Ligne12_RATP;2017-09-19 15:47;2;1;"15:44, le trafic est perturbé sur la ligne (animal sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"910138171224133633";https://twitter.com/Ligne12_RATP/status/910138171224133633
Ligne12_RATP;2017-09-19 15:27;1;0;"15:25, le trafic est perturbé sur la ligne (animal sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"910133138407481345";https://twitter.com/Ligne12_RATP/status/910133138407481345
Ligne12_RATP;2017-09-19 15:21;1;0;"15:18, le trafic est interrompu entre Pasteur et Saint-Lazare (animal sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"910131628722319361";https://twitter.com/Ligne12_RATP/status/910131628722319361
Ligne12_RATP;2017-09-18 02:04;0;0;"Fin de la manifestation impactant la ligne #Ligne12 .";;;#Ligne12;"909568688378056704";https://twitter.com/Ligne12_RATP/status/909568688378056704
Ligne12_RATP;2017-09-18 01:56;0;0;"Fin de manifestation, la station Concorde est de nouveau ouverte. #RATP #Ligne1 #Ligne8 #Ligne12";;;#RATP #Ligne1 #Ligne8 #Ligne12;"909566684293365760";https://twitter.com/Ligne12_RATP/status/909566684293365760
Ligne12_RATP;2017-09-17 14:52;3;11;"L'entrée de la station Abbesses est un non-sens historique ! Vous devinez pourquoi ? #JEPRATP #RATPSTORIES #JEP #RATP pic.twitter.com/4YCREAYVDr";;;#JEPRATP #RATPSTORIES #JEP #RATP;"909399744857952257";https://twitter.com/Ligne12_RATP/status/909399744857952257
Ligne12_RATP;2017-09-17 06:57;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne12 #RATP . Incident terminé.";;;#Ligne12 #RATP;"909280019075256321";https://twitter.com/Ligne12_RATP/status/909280019075256321
Ligne12_RATP;2017-09-17 06:37;1;0;"06:34, le trafic est perturbé sur la ligne (voyageur sur la voie) #RATP #Ligne12";;;#RATP #Ligne12;"909274984052346880";https://twitter.com/Ligne12_RATP/status/909274984052346880
Ligne12_RATP;2017-09-17 06:09;0;0;"En raison d'une manifestation, la station Concorde est fermée, les correspondances ne sont pas assurées. #RATP #Ligne12";;;#RATP #Ligne12;"909268122615599104";https://twitter.com/Ligne12_RATP/status/909268122615599104
Ligne12_RATP;2017-09-16 15:03;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne12 #RATP . Incident terminé.";;;#Ligne12 #RATP;"909039934715154432";https://twitter.com/Ligne12_RATP/status/909039934715154432
Ligne12_RATP;2017-09-16 14:39;1;1;"14:37, le trafic est interrompu entre Front Populaire et Pte Chapelle (panne de matériel) #RATP #Ligne12";;;#RATP #Ligne12;"909033895030607872";https://twitter.com/Ligne12_RATP/status/909033895030607872
Ligne12_RATP;2017-09-16 14:33;0;0;"14:28, la rame stationne entre Front Populaire et Pte Chapelle (panne de matériel) #RATP #Ligne12";;;#RATP #Ligne12;"909032384884101120";https://twitter.com/Ligne12_RATP/status/909032384884101120
Ligne12_RATP;2017-09-15 10:40;0;0;"[ #Travaux ] Les 2 ascenseurs de la stat° Abbesses permettant d'effectuer la montée seront mis en service le 27/09. http:// ow.ly/ltRI30cAkLJ pic.twitter.com/Fdstl1kkD5";;;#Travaux;"908611485219291136";https://twitter.com/Ligne12_RATP/status/908611485219291136
Ligne12_RATP;2017-09-15 00:10;0;0;"Fin d'incident. La rame est repartie de Concorde #RATP #Ligne12";;;#RATP #Ligne12;"908452862090448896";https://twitter.com/Ligne12_RATP/status/908452862090448896
Ligne12_RATP;2017-09-14 23:56;1;0;"23:54, la rame stationne à Concorde en dir. de Front Populaire (malaise voyageur) #RATP #Ligne12";;;#RATP #Ligne12;"908449293085880320";https://twitter.com/Ligne12_RATP/status/908449293085880320
Ligne12_RATP;2017-09-14 17:06;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne12 #RATP . Incident terminé.";;;#Ligne12 #RATP;"908346113245282305";https://twitter.com/Ligne12_RATP/status/908346113245282305
Ligne12_RATP;2017-09-14 16:35;1;0;"16:32, le trafic est perturbé sur la ligne (panne de matériel) #RATP #Ligne12";;;#RATP #Ligne12;"908338311894355970";https://twitter.com/Ligne12_RATP/status/908338311894355970
Ligne12_RATP;2017-09-14 11:31;1;2;"Nos #athlètesRATP s’associent à la joie suscitée par la victoire de @Paris2024 ! #ANousLesJeux #Paris2024 http:// ow.ly/ixxy30f93sd";;@Paris2024;#athl #ANousLesJeux #Paris2024;"908261820498108417";https://twitter.com/Ligne12_RATP/status/908261820498108417
Ligne12_RATP;2017-09-13 18:14;0;1;"Retour à un trafic régulier sur l'ensemble de la #Ligne12 #RATP . Incident terminé.";;;#Ligne12 #RATP;"908000838064508928";https://twitter.com/Ligne12_RATP/status/908000838064508928
Ligne12_RATP;2017-09-13 17:38;2;3;"17:36, le trafic est perturbé sur la ligne (incident voyageur) #RATP #Ligne12";;;#RATP #Ligne12;"907991778950774784";https://twitter.com/Ligne12_RATP/status/907991778950774784
Ligne12_RATP;2017-09-10 19:07;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne12 #RATP . Incident terminé.";;;#Ligne12 #RATP;"906927167107465216";https://twitter.com/Ligne12_RATP/status/906927167107465216
Ligne12_RATP;2017-09-10 18:53;1;0;"18:47, l'arrêt n'est pas marqué à Rue du Bac. Reprise estimée à 19:30. (malaise voyageur) #RATP #Ligne12";;;#RATP #Ligne12;"906923644768673792";https://twitter.com/Ligne12_RATP/status/906923644768673792
Ligne12_RATP;2017-09-07 13:47;0;0;"Un nouvel écran #Zenway vous attend station Abbesses ! Venez vite découvrir cet outil interactif : http:// ow.ly/PN1y30eYISv";;;#Zenway;"905759485553233921";https://twitter.com/Ligne12_RATP/status/905759485553233921
Ligne12_RATP;2017-09-04 15:40;15;24;"[ #JEPRATP ] Nos conférenciers experts du métro vous font découvrir son histoire! RDV demain à 12h pr les inscriptions http:// ow.ly/ZhbJ30eTDsX pic.twitter.com/NuwcgjROSp";;;#JEPRATP;"904700710838824960";https://twitter.com/Ligne12_RATP/status/904700710838824960
Ligne12_RATP;2017-09-02 15:54;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne12 #RATP . Incident terminé.";;;#Ligne12 #RATP;"903979430871224320";https://twitter.com/Ligne12_RATP/status/903979430871224320
Ligne12_RATP;2017-09-02 15:06;0;1;"15:04, le trafic est perturbé sur la ligne (panne de matériel) #RATP #Ligne12";;;#RATP #Ligne12;"903967415763132416";https://twitter.com/Ligne12_RATP/status/903967415763132416
Ligne12_RATP;2017-08-28 05:54;0;0;"La station Corentin Celton est réouverte #RATP #Ligne12";;;#RATP #Ligne12;"902016513070309377";https://twitter.com/Ligne12_RATP/status/902016513070309377
Ligne12_RATP;2017-08-28 05:30;1;0;"05:27, la station Corentin Cel. est fermée (incident technique) #RATP #Ligne12";;;#RATP #Ligne12;"902010521309863936";https://twitter.com/Ligne12_RATP/status/902010521309863936
Ligne12_RATP;2017-08-24 11:59;0;0;"Retour à un trafic régulier sur l'ensemble de la #Ligne12 #RATP . Incident terminé.";;;#Ligne12 #RATP;"900658871592726528";https://twitter.com/Ligne12_RATP/status/900658871592726528
Ligne12_RATP;2017-08-24 10:43;0;0;"10:42, le trafic reprend progressivement (colis suspect) #RATP #Ligne12";;;#RATP #Ligne12;"900639738469724160";https://twitter.com/Ligne12_RATP/status/900639738469724160
Ligne12_RATP;2017-08-24 10:28;0;0;"Arrivée des équipes de déminage #Ligne12 #RATP";;;#Ligne12 #RATP;"900636030658908160";https://twitter.com/Ligne12_RATP/status/900636030658908160
Ligne12_RATP;2017-08-24 09:53;2;0;"09:52, le trafic est interrompu entre Pte Chapelle et Front Populaire. Reprise estimée à 11:00. (colis suspect) #RATP #Ligne12";;;#RATP #Ligne12;"900627155901698052";https://twitter.com/Ligne12_RATP/status/900627155901698052
Ligne12_RATP;2017-08-24 09:33;0;1;"Bjr, il y a un train à toutes les trois stations #Ligne12 #RATP Sand";;;#Ligne12 #RATP;"900621976636620801";https://twitter.com/Ligne12_RATP/status/900621976636620801
