Date,T_high,T_avg,T_low,V_high,V_avg,V_low,W_high,W_avg,rain,fog,snow,Thunderstorms,R_F_S_T
2016/8/5,23,18,13,31,14,10,16,8,0,0,0,0,0
2016/8/6,25,19,12,27,16,10,13,5,0,0,0,0,0
2016/8/7,29,21,13,29,18,8,14,6,0,0,0,0,0
2016/8/8,22,19,16,27,12,10,21,11,0,0,0,0,0
2016/8/9,22,17,12,27,19,10,19,10,0,0,0,0,0
2016/8/10,19,14,10,31,15,10,19,8,0,0,0,0,0
2016/8/11,23,16,8,31,16,10,24,6,0,0,0,0,0
2016/8/12,27,20,13,31,15,10,13,8,0,0,0,0,0
2016/8/13,28,21,13,29,22,14,11,5,0,0,0,0,0
2016/8/14,27,19,12,27,22,18,19,6,0,0,0,0,0
2016/8/15,27,20,13,31,25,18,21,13,0,0,0,0,0
2016/8/16,20,17,14,31,22,11,14,10,0,0,0,0,0
2016/8/17,-,-,-,-,-,-,-,-,0,0,0,0,0
2016/8/18,23,22,20,26,11,6,19,11,1,0,0,0,1
2016/8/19,24,20,17,31,9,3,23,8,1,0,0,0,1
2016/8/20,25,20,14,31,14,8,32,14,1,0,0,0,1
2016/8/21,21,18,15,29,12,10,27,18,1,0,0,0,1
2016/8/22,28,22,17,29,20,10,19,8,0,0,0,0,0
2016/8/23,32,24,16,27,24,19,23,8,0,0,0,0,0
2016/8/24,36,27,18,27,23,18,13,8,0,0,0,0,0
2016/8/25,36,27,18,27,23,19,16,6,0,0,0,0,0
2016/8/26,33,27,19,29,20,8,16,5,0,0,0,0,0
2016/8/27,34,27,19,27,9,5,24,10,0,0,0,1,1
2016/8/28,28,24,20,26,15,8,24,11,0,0,0,0,0
2016/8/29,24,21,18,26,11,3,19,11,1,0,0,0,1
2016/8/30,26,20,13,26,14,10,13,10,0,0,0,0,0
2016/8/31,28,21,13,29,19,10,14,5,0,0,0,0,0
2016/9/1,27,20,13,24,18,10,16,5,0,0,0,0,0
2016/9/2,28,21,13,27,22,13,19,6,0,0,0,0,0
2016/9/3,28,21,14,27,18,10,14,5,0,0,0,0,0
2016/9/4,22,20,18,26,11,5,24,10,1,0,0,0,1
2016/9/5,19,17,15,29,9,2,13,6,1,0,0,0,1
2016/9/6,23,21,18,27,12,10,10,3,0,0,0,0,0
2016/9/7,28,21,13,19,13,10,19,8,0,0,0,0,0
2016/9/8,25,19,13,31,17,10,21,8,0,0,0,0,0
2016/9/9,26,18,11,27,19,11,13,5,0,0,0,0,0
2016/9/10,27,19,11,26,26,26,19,6,0,0,0,0,0
2016/9/11,25,22,18,27,11,6,14,8,1,0,0,0,1
2016/9/12,32,24,16,31,24,14,14,6,0,0,0,0,0
2016/9/13,33,27,21,31,23,18,21,10,0,0,0,0,0
2016/9/14,28,23,18,31,13,10,16,11,0,0,0,0,0
2016/9/15,21,18,16,31,12,5,26,13,1,0,0,1,1
2016/9/16,22,18,14,31,10,3,29,11,1,0,0,0,1
2016/9/17,18,16,13,19,11,8,23,13,1,0,0,0,1
2016/9/18,22,17,12,26,11,0,21,8,1,1,0,0,1
2016/9/19,19,17,14,31,10,3,13,8,1,0,0,0,1
2016/9/20,21,18,14,27,12,5,14,6,1,0,0,0,1
2016/9/21,23,16,8,27,15,10,11,5,0,0,0,0,0
2016/9/22,23,17,10,24,12,8,11,5,0,0,0,0,0
2016/9/23,24,18,13,31,17,10,11,5,0,0,0,0,0
2016/9/24,25,17,9,29,17,10,26,10,0,0,0,0,0
2016/9/25,20,16,11,21,11,6,19,6,1,0,0,0,1
2016/9/26,21,14,8,29,19,10,14,5,0,0,0,0,0
2016/9/27,23,16,9,29,24,19,13,6,0,0,0,0,0
2016/9/28,24,20,16,29,11,10,19,8,0,0,0,0,0
2016/9/29,22,18,13,29,12,10,24,11,0,0,0,0,0
2016/9/30,18,16,14,26,11,6,13,6,1,0,0,0,1
2016/10/1,19,14,11,29,10,0,24,10,1,1,0,0,1
2016/10/2,18,13,9,19,10,6,21,13,1,0,0,0,1
2016/10/3,19,12,4,26,15,3,13,3,0,0,0,0,0
2016/10/4,20,13,7,27,10,5,32,11,0,0,0,0,0
2016/10/5,17,12,8,27,24,19,32,16,0,0,0,0,0
2016/10/6,16,10,5,27,14,10,27,18,0,0,0,0,0
2016/10/7,15,12,8,23,11,10,23,14,0,0,0,0,0
2016/10/8,17,13,10,26,10,6,14,10,0,0,0,0,0
2016/10/9,16,9,3,26,10,5,13,5,0,0,0,0,0
2016/10/10,15,8,2,29,13,6,13,2,1,0,0,0,1
2016/10/11,13,8,3,26,7,0,14,6,0,1,0,0,1
2016/10/12,14,8,2,16,7,0,21,8,0,1,0,0,1
2016/10/13,12,8,5,23,12,6,23,16,1,0,0,0,1
2016/10/14,13,11,8,21,10,2,16,10,1,0,0,0,1
2016/10/15,18,12,7,14,8,5,26,11,0,0,0,0,0
2016/10/16,21,14,7,31,21,10,23,10,0,0,0,0,0
2016/10/17,18,14,10,31,12,2,14,3,1,1,0,0,1
2016/10/18,16,11,7,29,8,0,24,6,1,1,0,0,1
2016/10/19,13,10,7,19,13,10,21,10,1,0,0,0,1
2016/10/20,14,11,9,31,12,6,19,10,1,0,0,0,1
2016/10/21,14,11,9,27,12,10,13,6,0,0,0,0,0
2016/10/22,-,-,-,-,-,-,-,-,0,0,0,0,0
2016/10/23,13,8,3,23,7,1,23,10,1,1,0,0,1
2016/10/24,14,12,10,10,5,0,10,5,1,1,0,0,1
2016/10/25,14,12,11,9,5,2,13,5,0,0,0,0,0
2016/10/26,13,10,8,14,5,0,10,5,0,1,0,0,1
2016/10/27,16,12,8,18,6,0,10,5,0,1,0,0,1
2016/10/28,15,11,8,29,9,0,8,2,1,1,0,0,1
2016/10/29,14,12,9,27,13,10,16,8,0,0,0,0,0
2016/10/30,17,12,7,27,9,3,16,8,0,0,0,0,0
2016/10/31,18,12,7,31,19,13,14,8,0,0,0,0,0
2016/11/1,14,9,4,26,10,2,10,5,0,0,0,0,0
2016/11/2,12,8,3,29,9,5,16,8,0,0,0,0,0
2016/11/3,12,6,-1,23,16,10,11,3,0,0,0,0,0
2016/11/4,8,5,2,19,9,5,16,6,1,0,0,0,1
2016/11/5,11,9,7,27,8,2,21,6,1,0,0,0,1
2016/11/6,9,7,4,27,14,10,19,10,1,0,0,0,1
2016/11/7,4,3,2,24,10,5,19,11,1,0,1,0,1
2016/11/8,8,4,2,23,9,3,16,6,1,0,0,0,1
2016/11/9,9,7,5,19,9,3,27,18,1,0,0,0,1
2016/11/10,11,8,6,18,10,10,19,14,1,0,0,0,1
2016/11/11,9,5,0,31,11,5,19,10,1,0,0,0,1
2016/11/12,6,2,-2,14,7,2,14,6,1,0,0,0,1
2016/11/13,9,7,5,26,8,2,16,8,1,0,0,0,1
2016/11/14,9,7,6,16,9,3,19,6,0,0,0,0,0
2016/11/15,13,11,8,26,7,2,13,8,1,0,0,0,1
2016/11/16,13,12,12,18,9,2,24,13,1,0,0,0,1
2016/11/17,14,12,11,18,10,10,40,21,1,0,0,0,1
2016/11/18,11,9,8,26,11,9,39,26,1,0,0,0,1
2016/11/19,10,7,4,10,10,10,27,19,0,0,0,0,0
2016/11/20,13,11,8,27,10,5,52,31,1,0,0,0,1
2016/11/21,16,13,11,31,12,10,29,21,1,0,0,0,1
2016/11/22,12,10,8,24,11,10,34,21,1,0,0,0,1
2016/11/23,15,11,7,29,10,5,14,8,1,0,0,0,1
2016/11/24,13,11,9,29,16,8,24,11,0,0,0,0,0
2016/11/25,10,8,7,18,9,5,23,18,0,0,0,0,0
2016/11/26,9,9,8,11,10,6,11,8,0,0,0,0,0
2016/11/27,8,7,4,14,8,3,27,11,1,0,0,0,1
2016/11/28,7,3,1,31,17,10,32,18,0,0,0,0,0
2016/11/29,4,1,-2,31,24,14,19,14,0,0,0,0,0
2016/11/30,6,0,-5,23,12,5,11,5,0,0,0,0,0
2016/12/1,7,1,-6,10,6,3,6,3,0,0,0,0,0
2016/12/2,6,2,-2,5,5,3,10,2,1,0,0,0,1
2016/12/3,6,3,1,18,7,2,23,14,0,0,0,0,0
2016/12/4,5,1,-2,26,12,6,14,10,0,0,0,0,0
2016/12/5,8,3,-2,10,7,5,10,6,0,0,0,0,0
2016/12/6,11,5,-1,9,5,3,11,5,0,0,0,0,0
2016/12/7,11,5,-1,10,6,3,11,8,0,0,0,0,0
2016/12/8,11,4,-2,14,6,3,13,6,0,0,0,0,0
2016/12/9,11,6,1,11,7,3,13,5,0,0,0,0,0
2016/12/10,6,3,1,8,4,0,13,6,0,1,0,0,1
2016/12/11,11,8,4,27,8,0,14,6,1,1,0,0,1
2016/12/12,6,3,1,26,8,0,16,10,1,1,0,0,1
2016/12/13,9,7,5,19,11,3,13,10,1,0,0,0,1
2016/12/14,10,6,2,19,11,5,13,6,0,0,0,0,0
2016/12/15,9,4,0,11,6,2,13,8,0,0,0,0,0
2016/12/16,11,7,4,21,13,5,13,8,0,0,0,0,0
2016/12/17,6,3,1,10,5,0,14,5,0,1,0,0,1
2016/12/18,3,3,3,8,5,3,10,6,0,0,0,0,0
2016/12/19,7,4,2,31,9,0,21,6,1,1,0,0,1
2016/12/20,7,4,1,19,11,8,13,10,0,0,0,0,0
2016/12/21,7,4,2,18,10,6,23,13,1,0,0,0,1
2016/12/22,9,7,5,19,8,0,19,11,1,1,0,0,1
2016/12/23,7,4,2,29,6,0,24,6,0,1,0,0,1
2016/12/24,9,8,6,19,11,3,23,14,1,0,0,0,1
2016/12/25,11,9,8,31,12,10,21,13,1,0,0,0,1
2016/12/26,11,7,3,31,11,3,21,11,1,0,0,0,1
2016/12/27,8,3,-2,31,11,2,10,3,0,0,0,0,0
2016/12/28,8,3,-1,26,10,5,13,6,0,0,0,0,0
2016/12/29,1,-1,-3,13,3,0,16,8,0,1,0,0,1
2016/12/30,-1,-2,-4,2,1,0,6,3,0,1,0,0,1
2016/12/31,-2,-3,-4,5,1,0,8,5,0,1,1,0,1
2017/1/1,0,-2,-4,11,7,3,16,11,0,0,0,0,0
2017/1/2,2,1,-1,10,5,0,11,6,1,1,1,0,1
2017/1/3,1,0,-2,10,3,0,14,3,0,1,0,0,1
2017/1/4,6,3,0,27,13,5,23,13,1,0,0,0,1
2017/1/5,7,3,-1,27,13,6,14,8,1,0,0,0,1
2017/1/6,2,-1,-4,27,15,6,11,5,0,0,0,0,0
2017/1/7,3,-2,-7,27,8,0,14,6,1,1,0,0,1
2017/1/8,8,4,1,9,3,0,10,3,1,1,0,0,1
2017/1/9,8,6,4,23,7,0,21,6,1,1,0,0,1
2017/1/10,8,5,2,19,10,2,16,8,1,1,0,0,1
2017/1/11,11,7,4,26,11,5,23,11,1,0,0,0,1
2017/1/12,9,7,4,23,12,9,63,18,1,0,0,0,1
2017/1/13,5,3,1,19,11,8,34,23,1,0,1,0,1
2017/1/14,4,2,0,19,11,10,19,11,1,0,0,0,1
2017/1/15,3,0,-3,18,7,2,13,6,1,0,1,0,1
2017/1/16,3,1,-1,16,8,3,13,6,0,0,0,0,0
2017/1/17,-1,-3,-4,19,6,3,19,10,0,0,0,0,0
2017/1/18,1,-2,-4,19,14,8,21,14,0,0,0,0,0
2017/1/19,1,-2,-5,16,11,6,23,11,0,0,0,0,0
2017/1/20,1,-2,-6,21,12,5,19,10,0,0,0,0,0
2017/1/21,2,-2,-7,10,6,3,10,5,0,0,0,0,0
2017/1/22,4,-1,-7,10,6,3,10,5,0,0,0,0,0
2017/1/23,-1,-2,-4,5,3,0,16,8,0,1,0,0,1
2017/1/24,1,-1,-4,9,3,0,11,3,0,1,0,0,1
2017/1/25,-1,-2,-3,11,9,5,19,10,0,0,0,0,0
2017/1/26,3,-1,-6,9,6,5,21,14,0,0,0,0,0
2017/1/27,9,3,-3,19,8,5,16,8,1,0,1,0,1
2017/1/28,11,7,4,27,11,10,21,14,1,0,0,0,1
2017/1/29,7,4,2,29,12,9,19,11,1,0,0,0,1
2017/1/30,11,9,6,29,10,0,21,13,1,1,0,0,1
2017/1/31,12,10,9,9,5,0,10,3,1,1,0,0,1
2017/2/1,12,11,8,27,10,5,23,11,0,0,0,0,0
2017/2/2,13,9,6,31,11,6,23,13,1,0,0,0,1
2017/2/3,12,9,7,19,11,6,37,23,1,0,0,0,1
2017/2/4,7,5,3,19,10,5,26,16,1,0,0,0,1
2017/2/5,11,7,3,29,11,5,24,11,1,0,0,0,1
2017/2/6,8,7,4,29,13,6,27,14,1,0,0,0,1
2017/2/7,11,7,3,31,9,2,23,13,1,0,0,0,1
2017/2/8,8,4,2,27,10,0,21,6,0,1,0,0,1
2017/2/9,6,3,2,10,7,2,14,11,0,0,0,0,0
2017/2/10,2,1,0,13,7,2,16,10,1,0,1,0,1
2017/2/11,1,0,-1,5,3,2,10,6,1,0,1,0,1
2017/2/12,7,3,-1,27,6,2,23,8,1,0,0,0,1
2017/2/13,10,6,1,11,8,6,29,16,0,0,0,0,0
2017/2/14,14,8,2,29,10,6,27,10,1,0,0,0,1
2017/2/15,17,11,4,26,12,9,23,8,1,0,0,0,1
2017/2/16,13,9,5,14,8,0,10,3,1,1,0,0,1
2017/2/17,9,6,3,14,4,0,10,3,0,1,0,0,1
2017/2/18,12,6,-1,19,5,0,13,5,0,1,0,0,1
2017/2/19,12,4,-2,19,5,0,16,5,0,1,0,0,1
2017/2/20,12,10,8,27,12,6,21,10,1,0,0,0,1
2017/2/21,13,11,10,31,11,10,26,18,0,0,0,0,0
2017/2/22,12,11,11,10,10,10,32,21,0,0,0,0,0
2017/2/23,13,11,8,29,10,10,42,26,1,0,0,0,1
2017/2/24,9,6,1,27,12,10,24,16,0,0,0,0,0
2017/2/25,12,5,-2,21,17,14,24,8,0,0,0,0,0
2017/2/26,13,9,6,10,10,10,29,16,0,0,0,0,0
2017/2/27,12,9,6,31,10,2,47,31,1,0,0,0,1
2017/2/28,9,7,4,19,10,10,35,26,1,0,0,0,1
2017/3/1,12,9,6,19,10,3,32,24,1,0,0,0,1
2017/3/2,12,9,6,19,12,10,32,23,0,0,0,0,0
2017/3/3,15,9,4,19,13,10,23,11,0,0,0,0,0
2017/3/4,9,8,7,27,11,3,24,14,1,0,0,0,1
2017/3/5,9,7,4,18,10,5,40,21,1,0,0,0,1
2017/3/6,8,7,5,19,11,8,29,19,1,0,0,0,1
2017/3/7,11,7,4,27,11,10,21,11,1,0,0,0,1
2017/3/8,14,9,3,31,11,5,24,14,1,0,0,0,1
2017/3/9,14,12,8,31,10,5,23,16,0,0,0,0,0
2017/3/10,13,9,6,14,7,0,13,6,0,1,0,0,1
2017/3/11,17,9,2,27,11,3,13,6,0,0,0,0,0
2017/3/12,17,11,4,26,11,5,16,6,0,0,0,0,0
2017/3/13,15,10,4,14,8,2,21,8,0,0,0,0,0
2017/3/14,16,9,3,21,9,2,16,6,0,0,0,0,0
2017/3/15,16,12,8,31,12,8,13,6,0,0,0,0,0
2017/3/16,20,12,4,31,10,2,11,5,0,0,0,0,0
2017/3/17,14,11,8,31,10,3,23,10,0,0,0,0,0
2017/3/18,14,10,7,27,10,2,29,21,1,0,0,0,1
2017/3/19,14,12,11,27,11,8,26,18,0,0,0,0,0
2017/3/20,12,11,11,10,10,10,27,16,0,0,0,0,0
2017/3/21,11,8,5,19,10,3,24,16,1,0,0,0,1
2017/3/22,14,9,4,27,12,10,32,14,1,0,0,0,1
2017/3/23,14,9,4,27,11,5,26,13,1,0,0,1,1
2017/3/24,13,11,8,11,7,2,26,6,1,0,0,0,1
2017/3/25,18,12,6,29,10,6,35,18,0,0,0,0,0
2017/3/26,17,12,6,31,21,10,19,11,0,0,0,0,0
2017/3/27,19,12,5,26,13,6,23,8,0,0,0,0,0
2017/3/28,18,12,6,19,10,5,21,8,0,0,0,1,1
2017/3/29,20,13,6,29,12,10,16,8,0,0,0,0,0
2017/3/30,23,16,8,27,12,10,23,10,0,0,0,0,0
2017/3/31,18,14,11,14,10,10,27,11,1,0,0,0,1
2017/4/1,17,13,9,19,11,10,14,10,0,0,0,0,0
2017/4/2,18,12,6,19,13,10,19,6,0,0,0,0,0
2017/4/3,19,12,5,27,10,3,13,6,0,0,0,0,0
2017/4/4,17,12,7,26,12,6,19,6,0,0,0,0,0
2017/4/5,16,11,7,19,9,5,24,13,0,0,0,0,0
2017/4/6,14,10,5,31,13,10,23,10,0,0,0,0,0
2017/4/7,19,11,2,19,15,6,11,5,0,0,0,0,0
2017/4/8,20,13,6,24,7,3,11,6,0,0,0,0,0
2017/4/9,26,16,5,26,9,5,8,5,0,0,0,0,0
2017/4/10,17,13,9,26,10,6,23,10,0,0,0,0,0
2017/4/11,17,10,4,26,19,11,16,6,0,0,0,0,0
2017/4/12,18,11,3,31,19,10,24,8,0,0,0,0,0
2017/4/13,16,11,7,31,12,6,13,8,0,0,0,0,0
2017/4/14,17,13,9,31,13,10,14,6,0,0,0,0,0
2017/4/15,16,12,8,29,12,10,19,10,1,0,0,0,1
2017/4/16,14,10,6,27,11,10,21,13,0,0,0,0,0
2017/4/17,14,10,7,29,13,10,26,11,1,0,0,0,1
2017/4/18,12,6,1,31,12,10,23,8,1,0,0,0,1
2017/4/19,11,7,2,27,14,6,29,13,0,0,0,0,0
2017/4/20,13,6,-1,31,19,11,13,8,0,0,0,0,0
2017/4/21,18,9,1,29,15,8,14,3,0,0,0,0,0
2017/4/22,16,11,7,31,13,10,21,6,0,0,0,0,0
2017/4/23,15,9,2,29,17,10,16,10,0,0,0,0,0
2017/4/24,17,9,1,27,19,10,19,6,0,0,0,0,0
2017/4/25,11,8,6,18,11,10,19,10,1,0,0,0,1
2017/4/26,11,6,1,19,11,10,23,10,1,0,0,1,1
2017/4/27,12,7,2,19,11,10,21,11,0,0,0,0,0
2017/4/28,13,9,4,29,11,5,13,5,1,0,0,0,1
2017/4/29,17,10,2,31,8,0,23,8,0,1,0,0,1
2017/4/30,19,11,4,29,11,6,34,14,1,0,0,0,1
2017/5/1,16,12,8,31,11,10,32,24,0,0,0,0,0
2017/5/2,17,11,5,27,12,10,24,8,0,0,0,0,0
2017/5/3,11,10,9,23,8,3,19,8,1,0,0,0,1
2017/5/4,17,12,7,16,7,2,14,6,1,0,0,0,1
2017/5/5,18,12,7,18,6,2,23,11,0,0,0,0,0
2017/5/6,12,11,9,13,8,2,19,11,1,0,0,0,1
2017/5/7,14,12,10,13,9,2,19,13,1,0,0,0,1
2017/5/8,12,10,8,19,10,6,19,8,0,0,0,0,0
2017/5/9,16,10,4,27,14,8,21,13,0,0,0,0,0
2017/5/10,21,13,4,27,19,10,21,10,0,0,0,0,0
2017/5/11,21,17,12,29,12,10,27,10,1,0,0,0,1
2017/5/12,22,17,12,23,11,10,26,13,1,0,0,1,1
2017/5/13,21,16,11,29,11,10,23,11,0,0,0,0,0
2017/5/14,20,16,12,10,10,3,21,10,1,0,0,0,1
2017/5/15,24,17,9,27,23,19,14,6,0,0,0,0,0
2017/5/16,28,21,14,27,22,19,16,6,0,0,0,0,0
2017/5/17,29,22,16,29,15,9,39,10,1,0,0,0,1
2017/5/18,22,16,11,27,10,2,34,11,1,0,0,0,1
2017/5/19,17,13,9,19,10,8,27,16,1,0,0,0,1
2017/5/20,19,13,7,19,10,10,21,10,0,0,0,0,0
2017/5/21,21,14,8,29,15,10,21,8,0,0,0,0,0
2017/5/22,26,18,9,19,19,19,16,6,0,0,0,0,0
2017/5/23,24,19,14,26,12,10,19,8,0,0,0,0,0
2017/5/24,24,19,14,27,11,10,14,6,0,0,0,0,0
2017/5/25,26,20,13,27,22,16,24,13,0,0,0,0,0
2017/5/26,28,21,13,27,20,16,32,14,0,0,0,0,0
2017/5/27,31,23,16,19,19,19,14,10,0,0,0,0,0
2017/5/28,31,24,17,19,11,10,16,8,0,0,0,0,0
2017/5/29,29,24,19,31,16,10,26,8,0,0,0,1,1
2017/5/30,22,19,17,31,12,10,16,11,0,0,0,0,0
2017/5/31,24,18,11,29,15,10,13,6,0,0,0,0,0
2017/6/1,27,21,14,29,20,10,13,8,0,0,0,0,0
2017/6/2,28,22,17,31,14,7,23,5,1,0,0,1,1
2017/6/3,20,17,14,19,10,3,14,6,1,0,0,0,1
2017/6/4,20,14,9,29,15,10,19,8,0,0,0,0,0
2017/6/5,24,18,11,29,14,5,32,10,0,0,0,0,0
2017/6/6,16,14,12,27,11,5,37,24,1,0,0,1,1
2017/6/7,20,16,11,29,11,10,32,23,0,0,0,0,0
2017/6/8,27,19,11,18,18,18,26,13,0,0,0,0,0
2017/6/9,23,19,16,21,11,2,23,13,1,0,0,1,1
2017/6/10,27,20,13,27,24,21,16,8,0,0,0,0,0
2017/6/11,30,22,15,29,16,10,23,6,0,0,0,0,0
2017/6/12,21,18,14,29,11,10,19,13,0,0,0,0,0
2017/6/13,24,17,10,19,19,19,16,6,0,0,0,0,0
2017/6/14,29,22,14,29,29,29,16,10,0,0,0,0,0
2017/6/15,28,23,18,29,18,10,19,8,0,0,0,0,0
2017/6/16,23,18,13,26,12,10,19,13,0,0,0,0,0
2017/6/17,27,19,12,27,13,10,16,6,0,0,0,0,0
2017/6/18,29,23,16,31,20,10,24,11,0,0,0,0,0
2017/6/19,33,24,17,26,19,10,14,8,0,0,0,0,0
2017/6/20,34,26,18,27,20,10,19,8,0,0,0,0,0
2017/6/21,37,29,21,29,19,10,13,6,0,0,0,1,1
2017/6/22,34,28,21,27,17,5,23,6,0,0,0,0,0
2017/6/23,23,20,16,29,11,6,19,11,0,0,0,0,0
2017/6/24,26,21,16,31,14,10,24,11,0,0,0,0,0
2017/6/25,27,23,18,29,11,10,24,13,0,0,0,0,0
2017/6/26,28,22,16,10,10,10,16,6,0,0,0,0,0
2017/6/27,24,21,18,29,11,5,19,8,1,0,0,0,1
2017/6/28,24,21,17,19,11,10,26,13,1,0,0,1,1
2017/6/29,22,19,15,19,10,10,24,11,1,0,0,1,1
2017/6/30,19,17,14,10,10,3,23,16,1,0,0,0,1
2017/7/1,22,18,14,23,10,5,19,11,1,0,0,0,1
2017/7/2,24,18,13,26,10,3,16,11,1,0,0,0,1
2017/7/3,24,18,12,29,14,10,16,5,0,0,0,0,0
2017/7/4,28,20,12,27,15,10,11,3,0,0,0,0,0
2017/7/5,32,24,16,29,25,19,14,8,0,0,0,0,0
2017/7/6,35,28,20,29,12,5,27,10,1,0,0,1,1
2017/7/7,33,26,19,27,24,19,16,6,0,0,0,0,0
2017/7/8,30,23,17,29,23,19,14,8,0,0,0,0,0
2017/7/9,29,23,18,27,10,2,24,10,1,0,0,1,1
2017/7/10,23,19,16,29,10,2,19,10,1,0,0,1,1
2017/7/11,25,20,15,31,11,10,26,8,1,0,0,0,1
2017/7/12,22,19,16,21,10,5,24,16,1,0,0,0,1
2017/7/13,24,19,13,19,10,8,14,10,0,0,0,0,0
2017/7/14,23,18,14,19,11,10,23,11,0,0,0,0,0
2017/7/15,26,19,12,26,18,10,13,6,0,0,0,0,0
2017/7/16,29,23,18,10,10,10,13,6,0,0,0,0,0
2017/7/17,29,22,16,18,14,10,16,6,0,0,0,0,0
2017/7/18,33,26,18,31,31,31,21,13,0,0,0,0,0
2017/7/19,30,27,23,16,10,10,29,13,1,0,0,0,1
2017/7/20,23,20,17,29,11,10,27,18,0,0,0,0,0
2017/7/21,25,19,13,27,18,10,24,10,0,0,0,0,0
2017/7/22,22,18,14,31,12,3,24,14,1,0,0,1,1
2017/7/23,21,17,13,29,12,7,24,14,1,0,0,0,1
2017/7/24,21,17,13,31,12,6,26,11,1,0,0,0,1
2017/7/25,23,19,15,27,11,7,21,13,0,0,0,0,0
2017/7/26,24,18,11,27,12,6,26,8,1,0,0,0,1
2017/7/27,22,19,17,23,10,8,19,13,1,0,0,0,1
2017/7/28,24,19,14,27,11,10,23,11,0,0,0,0,0
2017/7/29,28,23,18,31,11,10,27,19,0,0,0,0,0
2017/7/30,26,23,20,31,12,6,37,23,0,0,0,0,0
2017/7/31,24,19,14,29,14,10,26,11,1,0,0,1,1
2017/8/1,27,21,15,19,14,10,16,6,0,0,0,0,0
2017/8/2,29,22,15,29,17,6,26,10,0,0,0,0,0
2017/8/3,27,23,19,31,14,10,29,16,1,0,0,0,1
2017/8/4,26,22,18,23,12,10,21,16,0,0,0,0,0
2017/8/5,23,19,15,19,10,6,23,10,1,0,0,0,1
2017/8/6,24,17,10,19,12,10,13,5,0,0,0,0,0
2017/8/7,27,18,10,-,-,-,16,6,0,0,0,0,0
2017/8/8,18,17,15,26,11,6,24,10,1,0,0,1,1
2017/8/9,19,16,13,27,10,2,19,6,1,0,0,1,1
2017/8/10,21,16,12,19,10,3,23,5,1,0,0,1,1
2017/8/11,22,17,12,27,9,5,19,6,0,0,0,0,0
2017/8/12,21,17,14,24,10,2,21,11,1,0,0,0,1
2017/8/13,23,18,12,27,12,2,10,5,0,0,0,0,0
2017/8/14,27,19,11,31,17,10,13,6,0,0,0,0,0
2017/8/15,27,22,17,29,12,10,24,10,1,0,0,1,1
2017/8/16,25,19,14,10,10,10,13,6,0,0,0,0,0
2017/8/17,24,21,17,19,10,6,24,10,1,0,0,0,1
2017/8/18,22,19,16,19,10,9,23,13,1,0,0,0,1
2017/8/19,22,17,12,19,12,10,23,11,0,0,0,0,0
2017/8/20,22,16,10,26,14,10,11,5,0,0,0,0,0
2017/8/21,24,20,16,10,10,10,14,6,0,0,0,0,0
2017/8/22,28,21,15,26,9,0,23,6,0,1,0,0,1
2017/8/23,28,22,16,27,17,10,21,8,0,0,0,0,0
2017/8/24,25,19,13,26,13,10,8,3,0,0,0,0,0
2017/8/25,22,19,16,27,11,6,16,10,1,0,0,1,1
2017/8/26,28,22,16,29,7,0,13,3,0,1,0,0,1
2017/8/27,28,23,17,29,13,0,13,6,1,0,0,1,1
2017/8/28,30,23,17,29,15,8,13,5,0,0,0,0,0
2017/8/29,33,25,17,27,18,5,14,6,0,0,0,0,0
2017/8/30,23,19,14,31,13,3,23,10,1,0,0,0,1
2017/8/31,21,16,11,27,10,6,19,11,1,0,0,0,1
2017/9/1,21,17,12,19,10,2,19,5,1,0,0,1,1
2017/9/2,21,16,11,29,13,10,16,5,0,0,0,0,0
2017/9/3,21,14,8,27,15,8,19,6,1,0,0,0,1
2017/9/4,24,19,15,29,11,10,19,6,0,0,0,0,0
2017/9/5,22,21,19,14,10,10,23,11,0,0,0,0,0
2017/9/6,21,17,14,26,12,10,24,18,1,0,0,0,1
2017/9/7,21,17,12,27,13,8,19,11,1,0,0,0,1
2017/9/8,19,17,15,31,10,2,29,19,1,0,0,0,1
2017/9/9,18,14,12,18,10,8,24,16,1,0,0,1,1
2017/9/10,19,14,10,10,10,10,35,11,1,0,0,0,1
2017/9/11,18,16,12,27,11,3,34,24,1,0,0,0,1
2017/9/12,19,16,12,26,11,3,27,16,1,0,0,0,1
2017/9/13,18,15,12,19,9,2,37,26,1,0,0,0,1
2017/9/14,17,14,11,24,11,10,34,18,1,0,0,0,1
2017/9/15,17,13,8,31,13,3,16,10,1,0,0,0,1
2017/9/16,16,12,7,29,12,3,14,5,1,0,0,0,1
2017/9/17,16,12,8,31,13,2,10,6,1,0,0,1,1
2017/9/18,17,11,6,29,8,0,21,5,1,1,0,1,1
2017/9/19,17,13,10,21,10,6,14,6,1,0,0,0,1
2017/9/20,18,12,6,24,12,8,13,3,0,0,0,0,0
2017/9/21,21,14,7,31,15,10,16,8,0,0,0,0,0
2017/9/22,21,16,10,27,13,10,11,5,0,0,0,0,0
2017/9/23,20,13,7,31,10,6,10,5,0,0,0,0,0
2017/9/24,23,16,9,27,14,6,13,6,0,0,0,0,0
2017/9/25,20,17,13,29,17,6,13,6,1,0,0,0,1
2017/9/26,22,18,15,19,9,5,11,5,1,0,0,0,1
2017/9/27,19,15,11,27,9,1,19,6,0,1,0,0,1
2017/9/28,19,17,13,23,11,6,16,6,1,0,0,0,1
